payment_id,order_id,payment_method,payment_status
1170,1170,NetBanking,Success
1171,1171,Wallet,Success
1172,1172,Wallet,Success
1173,1173,NetBanking,Success
1174,1174,Card,Success
1175,1175,UPI,Success
1176,1176,NetBanking,Success
1177,1177,UPI,Success
1178,1178,Wallet,Success
1179,1179,NetBanking,Success
1180,1180,Card,Success
1181,1181,Wallet,Success
1182,1182,NetBanking,Success
1183,1183,UPI,Success
1184,1184,UPI,Success
1185,1185,Card,Success
1186,1186,NetBanking,Success
1187,1187,Card,Success
1188,1188,NetBanking,Success
1189,1189,Wallet,Success
1190,1190,UPI,Failed
1191,1191,Wallet,Success
1192,1192,NetBanking,Success
1193,1193,Wallet,Success
1194,1194,UPI,Success
1195,1195,UPI,Failed
1196,1196,Card,Failed
1197,1197,Wallet,Success
1198,1198,Card,Success
1199,1199,Card,Success
1200,1200,NetBanking,Success
1201,1201,Wallet,Success
1202,1202,UPI,Success
1203,1203,Card,Success
1204,1204,Card,Success
1205,1205,Card,Success
1206,1206,Card,Success
1207,1207,Card,Success
1208,1208,UPI,Success
1209,1209,Card,Success
1210,1210,Wallet,Success
1211,1211,Wallet,Success
1212,1212,NetBanking,Success
1213,1213,NetBanking,Success
1214,1214,Card,Success
1215,1215,UPI,Success
1216,1216,Card,Success
1217,1217,UPI,Success
1218,1218,NetBanking,Success
1219,1219,UPI,Success
1220,1220,NetBanking,Success
1221,1221,NetBanking,Failed
1222,1222,Wallet,Failed
1223,1223,Wallet,Failed
1224,1224,UPI,Success
1225,1225,Wallet,Success
1226,1226,NetBanking,Success
1227,1227,Wallet,Success
1228,1228,Card,Success
1229,1229,Card,Success
1230,1230,UPI,Success
1231,1231,Wallet,Success
1232,1232,NetBanking,Success
1233,1233,NetBanking,Success
1234,1234,Card,Success
1235,1235,NetBanking,Success
1236,1236,Card,Success
1237,1237,NetBanking,Success
1238,1238,NetBanking,Success
1239,1239,Card,Success
1240,1240,NetBanking,Success
1241,1241,Card,Success
1242,1242,Card,Success
1243,1243,UPI,Success
1244,1244,Card,Failed
1245,1245,Card,Success
1246,1246,Card,Success
1247,1247,UPI,Success
1248,1248,UPI,Success
1249,1249,Wallet,Success
1250,1250,UPI,Success
1251,1251,NetBanking,Success
1252,1252,Card,Success
1253,1253,Card,Success
1254,1254,Wallet,Success
1255,1255,UPI,Success
1256,1256,NetBanking,Success
1257,1257,NetBanking,Success
1258,1258,Card,Success
1259,1259,Card,Success
1260,1260,NetBanking,Success
1261,1261,NetBanking,Success
1262,1262,Wallet,Success
1263,1263,Wallet,Success
1264,1264,UPI,Success
1265,1265,Card,Failed
1266,1266,UPI,Success
1267,1267,UPI,Success
1268,1268,Wallet,Success
1269,1269,NetBanking,Success
1270,1270,NetBanking,Success
1271,1271,UPI,Success
1272,1272,UPI,Success
1273,1273,Wallet,Success
1274,1274,Card,Success
1275,1275,NetBanking,Success
1276,1276,Wallet,Success
1277,1277,Wallet,Success
1278,1278,Card,Success
1279,1279,Card,Success
1280,1280,Card,Success
1281,1281,Wallet,Success
1282,1282,NetBanking,Success
1283,1283,Card,Success
1284,1284,NetBanking,Success
1285,1285,UPI,Failed
1286,1286,Card,Success
1287,1287,Card,Success
1288,1288,NetBanking,Success
1289,1289,Card,Success
1290,1290,NetBanking,Success
1291,1291,NetBanking,Success
1292,1292,Wallet,Success
1293,1293,Wallet,Success
1294,1294,UPI,Success
1295,1295,Card,Success
1296,1296,NetBanking,Success
1297,1297,NetBanking,Success
1298,1298,NetBanking,Success
1299,1299,Wallet,Success
1300,1300,NetBanking,Success
1301,1301,Card,Success
1302,1302,NetBanking,Success
1303,1303,Wallet,Success
1304,1304,Wallet,Success
1305,1305,NetBanking,Success
1306,1306,UPI,Success
1307,1307,Wallet,Failed
1308,1308,Card,Success
1309,1309,UPI,Success
1310,1310,NetBanking,Success
1311,1311,Wallet,Failed
1312,1312,UPI,Failed
1313,1313,Wallet,Success
1314,1314,NetBanking,Success
1315,1315,UPI,Success
1316,1316,Wallet,Success
1317,1317,Card,Success
1318,1318,Wallet,Success
1319,1319,UPI,Success
1320,1320,Card,Success
1321,1321,NetBanking,Success
1322,1322,NetBanking,Failed
1323,1323,Wallet,Success
1324,1324,NetBanking,Success
1325,1325,NetBanking,Success
1326,1326,NetBanking,Success
1327,1327,NetBanking,Failed
1328,1328,NetBanking,Success
1329,1329,UPI,Success
1330,1330,Card,Success
1331,1331,UPI,Success
1332,1332,Card,Success
1333,1333,Wallet,Success
1334,1334,UPI,Failed
1335,1335,NetBanking,Success
1336,1336,NetBanking,Success
1337,1337,Wallet,Success
1338,1338,NetBanking,Success
1339,1339,NetBanking,Success
1340,1340,NetBanking,Success
1341,1341,UPI,Success
1342,1342,UPI,Success
1343,1343,Card,Success
1344,1344,Card,Success
1345,1345,Wallet,Success
1346,1346,Card,Success
1347,1347,UPI,Success
1348,1348,UPI,Success
1349,1349,NetBanking,Success
1350,1350,Card,Success
1351,1351,Wallet,Success
1352,1352,Wallet,Success
1353,1353,NetBanking,Success
1354,1354,Wallet,Success
1355,1355,UPI,Success
1356,1356,UPI,Failed
1357,1357,UPI,Success
1358,1358,UPI,Failed
1359,1359,Wallet,Success
1360,1360,UPI,Success
1361,1361,NetBanking,Success
1362,1362,Wallet,Success
1363,1363,UPI,Success
1364,1364,UPI,Success
1365,1365,Wallet,Success
1366,1366,Card,Success
1367,1367,NetBanking,Success
1368,1368,Card,Success
1369,1369,Card,Success
1370,1370,UPI,Success
1371,1371,Wallet,Success
1372,1372,Card,Success
1373,1373,Card,Success
1374,1374,Wallet,Success
1375,1375,Wallet,Success
1376,1376,NetBanking,Success
1377,1377,Wallet,Success
1378,1378,UPI,Success
1379,1379,Wallet,Failed
1380,1380,Wallet,Success
1381,1381,UPI,Success
1382,1382,Wallet,Success
1383,1383,NetBanking,Success
1384,1384,UPI,Success
1385,1385,UPI,Success
1386,1386,Wallet,Success
1387,1387,Wallet,Success
1388,1388,Wallet,Success
1389,1389,Card,Success
1390,1390,UPI,Success
1391,1391,NetBanking,Success
1392,1392,Wallet,Success
1393,1393,Card,Success
1394,1394,NetBanking,Success
1395,1395,NetBanking,Success
1396,1396,Card,Success
1397,1397,Wallet,Success
1398,1398,Wallet,Success
1399,1399,UPI,Success
1400,1400,UPI,Success
1401,1401,Card,Success
1402,1402,Wallet,Success
1403,1403,Card,Success
1404,1404,UPI,Success
1405,1405,UPI,Success
1406,1406,UPI,Success
1407,1407,NetBanking,Success
1408,1408,Wallet,Success
1409,1409,Card,Failed
1410,1410,Wallet,Success
1411,1411,Wallet,Success
1412,1412,Card,Success
1413,1413,Card,Success
1414,1414,UPI,Success
1415,1415,NetBanking,Success
1416,1416,Wallet,Success
1417,1417,UPI,Success
1418,1418,UPI,Success
1419,1419,Wallet,Success
1420,1420,Card,Success
1421,1421,NetBanking,Failed
1422,1422,Card,Success
1423,1423,NetBanking,Success
1424,1424,Card,Success
1425,1425,Wallet,Success
1426,1426,Wallet,Failed
1427,1427,UPI,Success
1428,1428,Wallet,Success
1429,1429,Wallet,Success
1430,1430,NetBanking,Failed
1431,1431,Wallet,Success
1432,1432,Wallet,Success
1433,1433,NetBanking,Success
1434,1434,Card,Success
1435,1435,Wallet,Success
1436,1436,NetBanking,Success
1437,1437,NetBanking,Success
1438,1438,UPI,Success
1439,1439,Card,Success
1440,1440,Card,Success
1441,1441,Wallet,Success
1442,1442,Wallet,Success
1443,1443,NetBanking,Failed
1444,1444,Wallet,Success
1445,1445,Card,Failed
1446,1446,NetBanking,Success
1447,1447,Wallet,Success
1448,1448,Card,Success
1449,1449,UPI,Success
1450,1450,UPI,Success
1451,1451,Wallet,Success
1452,1452,Card,Success
1453,1453,Wallet,Success
1454,1454,UPI,Success
1455,1455,NetBanking,Success
1456,1456,UPI,Success
1457,1457,NetBanking,Success
1458,1458,UPI,Success
1459,1459,UPI,Success
1460,1460,Wallet,Success
1461,1461,Card,Success
1462,1462,Wallet,Success
1463,1463,NetBanking,Success
1464,1464,NetBanking,Success
1465,1465,Card,Success
1466,1466,Card,Success
1467,1467,UPI,Failed
1468,1468,NetBanking,Success
1469,1469,UPI,Success
1470,1470,Wallet,Success
1471,1471,NetBanking,Success
1472,1472,Wallet,Success
1473,1473,Card,Success
1474,1474,Card,Success
1475,1475,Wallet,Success
1476,1476,Card,Failed
1477,1477,Card,Success
1478,1478,Wallet,Success
1479,1479,NetBanking,Success
1480,1480,Wallet,Success
1481,1481,Wallet,Success
1482,1482,Card,Success
1483,1483,NetBanking,Success
1484,1484,Card,Success
1485,1485,UPI,Failed
1486,1486,Wallet,Success
1487,1487,Card,Failed
1488,1488,NetBanking,Success
1489,1489,Wallet,Success
1490,1490,UPI,Success
1491,1491,Wallet,Success
1492,1492,UPI,Success
1493,1493,UPI,Success
1494,1494,Wallet,Success
1495,1495,Card,Success
1496,1496,NetBanking,Success
1497,1497,UPI,Success
1498,1498,Wallet,Success
1499,1499,UPI,Success
1500,1500,Wallet,Success
1501,1501,UPI,Success
1502,1502,Card,Failed
1503,1503,UPI,Success
1504,1504,UPI,Success
1505,1505,Wallet,Success
1506,1506,Wallet,Success
1507,1507,Wallet,Failed
1508,1508,NetBanking,Success
1509,1509,Card,Success
1510,1510,UPI,Success
1511,1511,Wallet,Success
1512,1512,NetBanking,Success
1513,1513,UPI,Success
1514,1514,UPI,Failed
1515,1515,NetBanking,Success
1516,1516,Wallet,Failed
1517,1517,NetBanking,Success
1518,1518,NetBanking,Success
1519,1519,UPI,Success
1520,1520,Card,Success
1521,1521,Card,Success
1522,1522,UPI,Success
1523,1523,NetBanking,Success
1524,1524,Wallet,Success
1525,1525,Card,Success
1526,1526,Wallet,Success
1527,1527,Card,Failed
1528,1528,UPI,Success
1529,1529,Wallet,Success
1530,1530,Wallet,Success
1531,1531,Wallet,Failed
1532,1532,Wallet,Success
1533,1533,UPI,Success
1534,1534,Wallet,Success
1535,1535,Card,Success
1536,1536,Card,Success
1537,1537,UPI,Success
1538,1538,NetBanking,Success
1539,1539,UPI,Success
1540,1540,Card,Success
1541,1541,UPI,Success
1542,1542,NetBanking,Success
1543,1543,Wallet,Success
1544,1544,NetBanking,Success
1545,1545,Wallet,Success
1546,1546,NetBanking,Success
1547,1547,UPI,Success
1548,1548,Card,Success
1549,1549,UPI,Success
1550,1550,NetBanking,Success
1551,1551,Wallet,Success
1552,1552,Wallet,Failed
1553,1553,Card,Success
1554,1554,NetBanking,Success
1555,1555,NetBanking,Success
1556,1556,UPI,Success
1557,1557,Wallet,Success
1558,1558,Card,Success
1559,1559,Wallet,Success
1560,1560,Wallet,Success
1561,1561,NetBanking,Success
1562,1562,UPI,Failed
1563,1563,NetBanking,Success
1564,1564,NetBanking,Success
1565,1565,UPI,Success
1566,1566,Card,Success
1567,1567,UPI,Success
1568,1568,UPI,Failed
1569,1569,Wallet,Success
1570,1570,Card,Failed
1571,1571,UPI,Success
1572,1572,Wallet,Success
1573,1573,Card,Success
1574,1574,Card,Success
1575,1575,Card,Success
1576,1576,NetBanking,Success
1577,1577,Card,Success
1578,1578,Wallet,Success
1579,1579,UPI,Success
1580,1580,NetBanking,Failed
1581,1581,Card,Success
1582,1582,Wallet,Success
1583,1583,NetBanking,Failed
1584,1584,UPI,Success
1585,1585,Wallet,Success
1586,1586,UPI,Success
1587,1587,NetBanking,Success
1588,1588,UPI,Success
1589,1589,Wallet,Failed
1590,1590,Card,Success
1591,1591,NetBanking,Failed
1592,1592,Card,Success
1593,1593,Wallet,Success
1594,1594,NetBanking,Success
1595,1595,UPI,Success
1596,1596,Wallet,Success
1597,1597,Card,Failed
1598,1598,Card,Success
1599,1599,UPI,Success
1600,1600,Wallet,Success
1601,1601,UPI,Failed
1602,1602,NetBanking,Success
1603,1603,NetBanking,Success
1604,1604,NetBanking,Success
1605,1605,UPI,Success
1606,1606,UPI,Success
1607,1607,Wallet,Failed
1608,1608,Card,Success
1609,1609,NetBanking,Success
1610,1610,Wallet,Success
1611,1611,Wallet,Success
1612,1612,Card,Success
1613,1613,UPI,Success
1614,1614,Card,Success
1615,1615,NetBanking,Success
1616,1616,NetBanking,Failed
1617,1617,NetBanking,Success
1618,1618,Wallet,Success
1619,1619,Card,Success
1620,1620,UPI,Success
1621,1621,NetBanking,Success
1622,1622,UPI,Success
1623,1623,NetBanking,Failed
1624,1624,Wallet,Success
1625,1625,Wallet,Success
1626,1626,NetBanking,Success
1627,1627,Wallet,Success
1628,1628,UPI,Failed
1629,1629,Wallet,Success
1630,1630,Card,Success
1631,1631,NetBanking,Success
1632,1632,Card,Success
1633,1633,Card,Success
1634,1634,NetBanking,Success
1635,1635,NetBanking,Success
1636,1636,Wallet,Success
1637,1637,Wallet,Success
1638,1638,Card,Success
1639,1639,Card,Success
1640,1640,Card,Success
1641,1641,Wallet,Success
1642,1642,Card,Success
1643,1643,UPI,Success
1644,1644,NetBanking,Success
1645,1645,Wallet,Success
1646,1646,UPI,Success
1647,1647,NetBanking,Success
1648,1648,UPI,Success
1649,1649,Wallet,Success
1650,1650,Wallet,Failed
1651,1651,NetBanking,Success
1652,1652,Wallet,Success
1653,1653,Wallet,Success
1654,1654,NetBanking,Success
1655,1655,Card,Success
1656,1656,UPI,Success
1657,1657,Wallet,Success
1658,1658,Wallet,Success
1659,1659,UPI,Success
1660,1660,Wallet,Success
1661,1661,UPI,Success
1662,1662,UPI,Success
1663,1663,Wallet,Success
1664,1664,Wallet,Success
1665,1665,Card,Success
1666,1666,NetBanking,Success
1667,1667,Card,Success
1668,1668,Wallet,Failed
1669,1669,Wallet,Success
1670,1670,UPI,Success
1671,1671,UPI,Success
1672,1672,Wallet,Success
1673,1673,Wallet,Success
1674,1674,UPI,Success
1675,1675,UPI,Success
1676,1676,Wallet,Success
1677,1677,UPI,Success
1678,1678,Card,Success
1679,1679,Card,Success
1680,1680,Wallet,Success
1681,1681,NetBanking,Success
1682,1682,NetBanking,Success
1683,1683,NetBanking,Success
1684,1684,Card,Success
1685,1685,Wallet,Failed
1686,1686,Wallet,Success
1687,1687,UPI,Success
1688,1688,Card,Success
1689,1689,UPI,Success
1690,1690,Wallet,Failed
1691,1691,Card,Success
1692,1692,UPI,Success
1693,1693,Wallet,Success
1694,1694,Wallet,Failed
1695,1695,Card,Success
1696,1696,NetBanking,Success
1697,1697,Card,Success
1698,1698,Wallet,Success
1699,1699,Card,Success
1700,1700,UPI,Success
1701,1701,Card,Success
1702,1702,NetBanking,Failed
1703,1703,NetBanking,Success
1704,1704,NetBanking,Success
1705,1705,NetBanking,Success
1706,1706,Card,Success
1707,1707,Wallet,Success
1708,1708,Card,Success
1709,1709,Card,Success
1710,1710,Wallet,Success
1711,1711,UPI,Failed
1712,1712,Card,Success
1713,1713,NetBanking,Success
1714,1714,Card,Success
1715,1715,Card,Success
1716,1716,UPI,Success
1717,1717,NetBanking,Success
1718,1718,Card,Success
1719,1719,Wallet,Success
1720,1720,NetBanking,Success
1721,1721,UPI,Success
1722,1722,Wallet,Failed
1723,1723,NetBanking,Success
1724,1724,Card,Success
1725,1725,UPI,Success
1726,1726,Wallet,Success
1727,1727,Card,Success
1728,1728,NetBanking,Success
1729,1729,NetBanking,Success
1730,1730,UPI,Success
1731,1731,UPI,Success
1732,1732,NetBanking,Success
1733,1733,Wallet,Failed
1734,1734,Wallet,Success
1735,1735,Wallet,Success
1736,1736,UPI,Success
1737,1737,Wallet,Success
1738,1738,Card,Success
1739,1739,Wallet,Success
1740,1740,UPI,Success
1741,1741,Wallet,Success
1742,1742,Wallet,Success
1743,1743,Card,Success
1744,1744,Wallet,Failed
1745,1745,Card,Failed
1746,1746,NetBanking,Success
1747,1747,NetBanking,Success
1748,1748,NetBanking,Success
1749,1749,Wallet,Success
1750,1750,Card,Success
1751,1751,NetBanking,Success
1752,1752,NetBanking,Success
1753,1753,UPI,Success
1754,1754,Card,Success
1755,1755,Card,Failed
1756,1756,Card,Success
1757,1757,Card,Success
1758,1758,Wallet,Success
1759,1759,NetBanking,Failed
1760,1760,UPI,Success
1761,1761,Card,Success
1762,1762,Wallet,Success
1763,1763,NetBanking,Success
1764,1764,Wallet,Failed
1765,1765,Card,Failed
1766,1766,Card,Success
1767,1767,Card,Success
1768,1768,Card,Success
1769,1769,Wallet,Failed
1770,1770,UPI,Success
1771,1771,Wallet,Success
1772,1772,Card,Success
1773,1773,UPI,Success
1774,1774,Card,Success
1775,1775,UPI,Failed
1776,1776,Wallet,Success
1777,1777,Card,Failed
1778,1778,NetBanking,Success
1779,1779,Wallet,Failed
1780,1780,Wallet,Success
1781,1781,UPI,Success
1782,1782,UPI,Success
1783,1783,NetBanking,Success
1784,1784,UPI,Success
1785,1785,NetBanking,Success
1786,1786,Wallet,Success
1787,1787,Wallet,Success
1788,1788,Wallet,Success
1789,1789,UPI,Success
1790,1790,NetBanking,Failed
1791,1791,Wallet,Success
1792,1792,Card,Success
1793,1793,Card,Success
1794,1794,Wallet,Success
1795,1795,UPI,Success
1796,1796,Wallet,Success
1797,1797,NetBanking,Success
1798,1798,Card,Success
1799,1799,Card,Success
1800,1800,UPI,Success
1801,1801,Card,Success
1802,1802,NetBanking,Failed
1803,1803,UPI,Success
1804,1804,Wallet,Success
1805,1805,NetBanking,Success
1806,1806,NetBanking,Success
1807,1807,Card,Success
1808,1808,UPI,Success
1809,1809,Wallet,Success
1810,1810,Card,Success
1811,1811,Wallet,Success
1812,1812,Wallet,Success
1813,1813,UPI,Success
1814,1814,NetBanking,Success
1815,1815,Card,Success
1816,1816,Wallet,Success
1817,1817,NetBanking,Success
1818,1818,Wallet,Success
1819,1819,NetBanking,Failed
1820,1820,NetBanking,Success
1821,1821,NetBanking,Failed
1822,1822,UPI,Success
1823,1823,Wallet,Success
1824,1824,UPI,Success
1825,1825,Card,Success
1826,1826,Wallet,Success
1827,1827,Wallet,Success
1828,1828,UPI,Failed
1829,1829,Wallet,Failed
1830,1830,Card,Success
1831,1831,Card,Success
1832,1832,UPI,Failed
1833,1833,Wallet,Success
1834,1834,Card,Success
1835,1835,UPI,Failed
1836,1836,NetBanking,Success
1837,1837,UPI,Success
1838,1838,NetBanking,Success
1839,1839,Card,Success
1840,1840,Wallet,Success
1841,1841,NetBanking,Success
1842,1842,UPI,Success
1843,1843,NetBanking,Success
1844,1844,NetBanking,Success
1845,1845,UPI,Success
1846,1846,NetBanking,Success
1847,1847,UPI,Success
1848,1848,Wallet,Success
1849,1849,NetBanking,Success
1850,1850,UPI,Success
1851,1851,Card,Failed
1852,1852,Card,Success
1853,1853,NetBanking,Success
1854,1854,UPI,Success
1855,1855,UPI,Success
1856,1856,Card,Success
1857,1857,NetBanking,Success
1858,1858,Card,Success
1859,1859,NetBanking,Success
1860,1860,Wallet,Success
1861,1861,NetBanking,Success
1862,1862,Card,Success
1863,1863,Wallet,Success
1864,1864,NetBanking,Success
1865,1865,Card,Success
1866,1866,NetBanking,Success
1867,1867,Wallet,Success
1868,1868,NetBanking,Success
1869,1869,UPI,Failed
1870,1870,NetBanking,Success
1871,1871,UPI,Success
1872,1872,UPI,Success
1873,1873,NetBanking,Success
1874,1874,Wallet,Success
1875,1875,NetBanking,Success
1876,1876,Card,Success
1877,1877,NetBanking,Success
1878,1878,Wallet,Success
1879,1879,Card,Success
1880,1880,NetBanking,Success
1881,1881,Wallet,Success
1882,1882,Card,Failed
1883,1883,Card,Success
1884,1884,UPI,Failed
1885,1885,UPI,Success
1886,1886,Wallet,Failed
1887,1887,Wallet,Success
1888,1888,Card,Success
1889,1889,NetBanking,Success
1890,1890,Card,Failed
1891,1891,Card,Success
1892,1892,UPI,Success
1893,1893,Wallet,Success
1894,1894,Wallet,Success
1895,1895,Wallet,Success
1896,1896,Card,Success
1897,1897,Card,Success
1898,1898,UPI,Success
1899,1899,Wallet,Success
1900,1900,UPI,Success
1901,1901,NetBanking,Success
1902,1902,Card,Success
1903,1903,NetBanking,Success
1904,1904,NetBanking,Success
1905,1905,UPI,Success
1906,1906,Card,Success
1907,1907,Wallet,Success
1908,1908,Wallet,Success
1909,1909,NetBanking,Success
1910,1910,Wallet,Success
